
ID;Cliente;Pto;Eta;Nave;Contenedor;Status;Sello;Med;Carga;PESO TOTAL;Terminal;Fecha Liberaci�n;Hora Liberaci�n;Fecha programaci�n;Hora Programaci�n;FECHA ARRIBO EN CD;Hora;CD;FechaDesg. (WHATSAPP/ Otawero);HoraDesg;FechaDev;EIR;Agencia;CiaNaviera / LINEA;DepDev;DiasLibres;DEMURRAGE;Sobrestadia Regi�n (x ciclo 2 horas);Sobreestadia (x ciclo de 4 hora);Description;Almc;Dias extras de almacenaje;E.CHASIS;TipodeServicio;ServicioAdicional;OBS 1;OBS 2;SERVICIO DIRECTO;FECHA ACT;HORA ACT;;;;;NAVES CON CONSIDERACI�N;;;;;;;;;;;;;;
359;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;FFAU 722943-4;PROGRAMADO;CN3671251;40H;1113,5;4614;STI;11-09-25;10:32;17/09/2025;9:00;;;CD Puerto Madero;;;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;6;-4;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
360;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MRSU 836467-0;PROGRAMADO;CN3677537;40H;1113,5;4614;STI;11-09-25;10:30;17/09/2025;7:00;;;CD Puerto Madero;;;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;6;-4;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
361;WALMART;STI;05/09/2025;COSCO SHIPPING VOLGA;CGMU 697392-4;PROGRAMADO;M1692551;40HN;7567;11067;STI;09-09-25;18:18;12/09/2025;6:00;11/09/2025;10:00;CD El Pe��n;;;;;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;GIRLS VEST/GIRLS DRESS;3;-7;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
362;WALMART;STI;05/09/2025;COSCO SHIPPING VOLGA;CGMU 699518-4;PROGRAMADO;M1692553;40HN;6232,5;9733;STI;09-09-25;13:18;12/09/2025;5:00;11/09/2025;10:00;CD El Pe��n;;;;;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;GIRLS VEST/GIRLS DRESS;3;-7;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
363;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;FFAU 722511-0;PROGRAMADO;CN3671374;40H;1113,5;4614;STI;10-09-25;17:26;16/09/2025;11:00;;;CD Puerto Madero;;;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;6;-4;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
364;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;FFAU 722709-3;PROGRAMADO;CN3671358;40H;1113,5;4614;STI;11-09-25;9:40;16/09/2025;14:00;;;CD Campos de Chile;;;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;5;-5;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
365;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;FFAU 722988-2;PROGRAMADO;CN3671364;40H;1113,5;4614;STI;11-09-25;10:44;16/09/2025;13:00;;;CD Puerto Madero;;;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;5;-5;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
366;WALMART;STI;05/09/2025;COSCO SHIPPING VOLGA;TTNU 863268-7;PROGRAMADO;M1692654;40HN;5453;8953;STI;09-09-25;13:30;12/09/2025;15:00;12/09/2025;10:00;CD El Pe��n;;;;;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;MENS PANTS/LADIES PULL;3;-7;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
367;WALMART;STI;05/09/2025;COSCO SHIPPING VOLGA;APZU 436547-5;FINALIZADO;M3149535;40;17580;21080;STI;09-09-25;16:06;12/09/2025;14:00;11/09/2025;10:00;CD El Pe��n;;;15/09/2025;SI;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;EARTHENWARE   PO#215119;3;-7;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
368;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MRSU 826674-0;PROGRAMADO;CN3671219;40H;1113,5;4614;STI;10-09-25;18:25;16/09/2025;11:00;;;CD Puerto Madero;;;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;6;-4;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
369;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;FFAU 722356-5;LIBERADO;CN3671381;40H;1113,5;4614;STI;11-09-25;10:26;;;;;CD El Pe��n;;;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;-45911;-45921;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
370;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;FFAU 722375-5;PROGRAMADO;CN3671294;40H;1113,5;4614;STI;10-09-25;18:06;16/09/2025;13:00;;;CD Puerto Madero;;;;;SERRANO;Maersk Line;SITRANS Walmart;6;14/09/2025;;;;6;-4;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
371;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;FFAU 722461-7;LIBERADO;CN3671257;40H;1113,5;4614;STI;10-09-25;9:18;;;;;CD El Pe��n;;;;;SERRANO;Maersk Line;SITRANS Walmart;6;14/09/2025;;;;-45910;-45920;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
372;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;FFAU 722611-6;LIBERADO;CN3671290;40H;1113,5;4614;STI;10-09-25;9:02;;;;;CD El Pe��n;;;;;SERRANO;Maersk Line;SITRANS Walmart;6;14/09/2025;;;;-45910;-45920;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
373;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;FFAU 723204-2;PROGRAMADO;CN3671207;40H;1113,5;4614;STI;11-09-25;10:16;17/09/2025;9:00;;;CD Puerto Madero;;;;;SERRANO;Maersk Line;Tercop Walmart;6;14/09/2025;;;;6;-4;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
374;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;FFAU 723317-8;PROGRAMADO;CN3671354;40H;1113,5;4614;STI;10-09-25;9:20;17/09/2025;9:00;;;CD Puerto Madero;;;;;SERRANO;Maersk Line;SITRANS Walmart;6;14/09/2025;;;;7;-3;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
375;WALMART;STI;05/09/2025;COSCO SHIPPING VOLGA;TRLU 871325-8;FINALIZADO;R4502513;40;5728,5;9229;STI;09-09-25;11:10;12/09/2025;5:00;11/09/2025;10:00;CD El Pe��n;;;15/09/2025;SI;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;LADY'S PAJAMA SET&KID'S;3;-7;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
376;WALMART;STI;05/09/2025;COSCO SHIPPING VOLGA;SEKU 608456-9;FINALIZADO;M3149539;40H;12640;16140;STI;09-09-25;17:06;12/09/2025;15:00;12/09/2025;10:00;CD El Pe��n;;;15/09/2025;SI;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;GLASSWARE  SAL/PIM VID;3;-7;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
377;WALMART;STI;05/09/2025;COSCO SHIPPING VOLGA;TRHU 768659-2;FINALIZADO;R4497951;40H;12640;16140;STI;09-09-25;13:28;12/09/2025;3:00;11/09/2025;10:00;CD El Pe��n;;;15/09/2025;SI;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;GLASSWARE  SAL/PIM VID;3;-7;;Indirecto Deposito;habilitaci�n nocturna;;;;;;;;;;;;;;;;;;;;;;;;
378;WALMART;STI;05/09/2025;COSCO SHIPPING VOLGA;TCNU 219170-3;PROGRAMADO;M3149576;40H;12640;16140;STI;09-09-25;20:45;12/09/2025;16:00;11/09/2025;10:00;CD El Pe��n;;;;;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;GLASSWARE  CANISTER 1L;3;-7;;Indirecto Deposito;devoluci�n diferida;;;;;;;;;;;;;;;;;;;;;;;;
379;WALMART;STI;05/09/2025;COSCO SHIPPING VOLGA;CMAU 586622-4;DESCARGADO;M2731867;40H;3662;7162;STI;09-09-25;11:04;12/09/2025;12:00;12/09/2025;10:35;CD Puerto Madero;12/09/2025;15:45;;;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;PAPER ROPE   BASKE /  GR;3;-7;0;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
380;WALMART;STI;05/09/2025;COSCO SHIPPING VOLGA;GESU 665927-9;PROGRAMADO;R4502393;40;4079;7579;STI;09-09-25;16:24;12/09/2025;8:00;11/09/2025;10:00;CD El Pe��n;;;;;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;PAPER ROPE   BASKE /  GR;3;-7;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
381;WALMART;STI;05/09/2025;COSCO SHIPPING VOLGA;CMAU 826636-8;PROGRAMADO;R4502417;40;14310;17810;STI;09-09-25;18:58;12/09/2025;13:00;11/09/2025;10:00;CD El Pe��n;;;;;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;GLASSWARE  SAL/PIM VID;3;-7;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
382;WALMART;STI;05/09/2025;COSCO SHIPPING VOLGA;CMAU 300665-0;FINALIZADO;M3740441;20 ST;1365;4865;STI;09-09-25;9:30;12/09/2025;10:00;11/09/2025;10:00;CD El Pe��n;;;15/09/2025;SI;STEPHENS;CMA-CGM;Tercop Walmart;6;11/09/2025;;;PLUSH TOY PO215071;3;-7;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
383;WALMART;STI;05/09/2025;COSCO SHIPPING VOLGA;SEGU 423344-2;DESCARGADO;M4245628;40H;3960;7460;STI;09-09-25;13:18;12/09/2025;12:00;12/09/2025;10:45;CD Puerto Madero;12/09/2025;14:11;;;STEPHENS;CMA-CGM;Tercop Walmart;6;11/09/2025;;;PLUSH TOY PO215076;3;-7;0;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
384;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;TCLU 171242-0;PROGRAMADO;CN05309AU;40H;5431;8931;TPS;09-09-25;18:03;12/09/2025;10:00;11/09/2025;10:00;CD El Pe��n;;;;;;;Sitrans Walmart;6;12/09/2025;;;;3;-7;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
385;WALMART;PCE;01/09/2025;SALLY MAERSK;MNBU 375681-8;FINALIZADO;ML-CN0709734;40 HR ;18880;22380;PCE;05-09-25;10:41;13/09/2025;7:00;13/09/2025;6:00;CD Quilicura;13/09/2025;9:24;13/09/2025;SI;STEPHENS;MAERSK;Contopsa SAI;6;07/09/2025;;;100/200 SHRIMPS;8;-2;0;Reefer;9 conexiones;;;;;;;;;;;;;;;;;;;;;;;;
386;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;TLLU 597648-1;FINALIZADO;CN1660128;40H;6970,5;10471;STI;11-09-25;13:40;13/09/2025;5:00;13/09/2025;5:00;CD El Pe��n;13/09/2025;8:00;15/09/2025;SI;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;2;-8;0;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
387;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MSKU 173738-5;PROGRAMADO;CN3768649;40H;8316;11816;STI;11-09-25;10:10;16/09/2025;7:00;;;CD Campos de Chile;;;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;5;-5;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
388;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;UETU 800345-6;PROGRAMADO;CN3756564;40H;7292,5;10793;STI;10-09-25;17:48;16/09/2025;2:00;;;CD El Pe��n;;;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;6;-4;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
389;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;TRHU 379624-6;FINALIZADO;CN3789664;20 ST;1680;5180;STI;11-09-25;8:54;13/09/2025;1:00;13/09/2025;4:00;CD El Pe��n;;;15/09/2025;SI;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;2;-8;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
390;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;BHCU 498779-2;FINALIZADO;CN3757336;40H;8316;11816;STI;10-09-25;17:30;13/09/2025;7:00;13/09/2025;5:54;CD Campos de Chile;13/09/2025;9:54;13/09/2025;SI;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;3;-7;0;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
391;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;UETU 800318-4;PROGRAMADO;CN3756475;40H;4472,5;7973;STI;10-09-25;21:32;13/09/2025;5:00;13/09/2025;5:00;CD El Pe��n;;;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;3;-7;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
392;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MRKU 605161-0;FINALIZADO;CN3762813;40H;8316;11816;STI;11-09-25;20:28;13/09/2025;7:00;13/09/2025;6:36;CD Campos de Chile;13/09/2025;9:45;13/09/2025;SI;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;2;-8;0;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
393;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;UETU 800322-4;FINALIZADO;CN3756562;40H;2999;6499;STI;10-09-25;17:14;13/09/2025;2:00;13/09/2025;2:00;CD El Pe��n;;;15/09/2025;SI;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;3;-7;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
394;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;UETU 804591-3;DESCARGADO;CN3756404;40H;2990;6490;STI;10-09-25;17:18;13/09/2025;3:00;13/09/2025;3:00;CD El Pe��n;13/09/2025;6:00;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;3;-7;0;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
395;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MRKU 952339-3;DESCARGADO;CN3756482;20 ST;3474;6974;STI;10-09-25;21:42;13/09/2025;5:00;13/09/2025;5:00;CD El Pe��n;13/09/2025;8:00;;;SERRANO;Maersk Line;Tercop Walmart;6;14/09/2025;;;;3;-7;0;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
396;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MWCU 533394-6;TRG;CN1656087;40HN;8194;11694;STI;11-09-25;11:06;13/09/2025;14:00;13/09/2025;;CD El Pe��n;;;;;SERRANO;Maersk Line;Tercop Walmart;6;14/09/2025;;;;2;-8;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
397;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;UETU 804518-0;FINALIZADO;CN3756487;40H;9360;12860;STI;11-09-25;16:54;13/09/2025;2:00;13/09/2025;2:00;CD El Pe��n;13/09/2025;5:00;15/09/2025;SI;SERRANO;Maersk Line;Tercop Walmart;6;14/09/2025;;;;2;-8;0;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
398;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MRKU 357688-4;TRG;ML-CN2900454;40H;21252;24752;STI;12-09-25;8:48;13/09/2025;15:00;13/09/2025;;CD El Pe��n;;;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;1;-9;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
399;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MRSU 423939-2;FINALIZADO;ML-CN2900453;40H;21252;24752;STI;11-09-25;8:30;13/09/2025;3:00;13/09/2025;3:00;CD El Pe��n;13/09/2025;6:00;15/09/2025;SI;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;2;-8;0;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
400;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MRSU 541444-2;TRG;ML-CN2899021;40H;21252;24752;STI;11-09-25;11:54;13/09/2025;8:00;13/09/2025;;CD El Pe��n;;;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;2;-8;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
401;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MMAU 141744-1;PROGRAMADO;ML-CN4380001;40H;1460;4960;STI;11-09-25;9:57;13/09/2025;2:00;13/09/2025;2:00;CD El Pe��n;;;;;SERRANO;Maersk Line;Tercop Walmart;6;14/09/2025;;;;2;-8;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
402;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MRKU 019908-8;PROGRAMADO;ML-TH0728168;20 ST;17004,5;20505;STI;10-09-25;18:30;16/09/2025;7:00;;;CD Puerto Madero;;;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;6;-4;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
403;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MRKU 659245-1;FINALIZADO;ML-TH0709421;20 ST;18776;22276;STI;11-09-25;11:45;13/09/2025;7:00;13/09/2025;6:10;CD Campos de Chile;13/09/2025;9:00;13/09/2025;SI;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;2;-8;0;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
404;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MRSU 056262-1;DESCARGADO;ML-TH0753493;20 ST;19327,5;22828;STI;11-09-25;17:48;13/09/2025;7:00;13/09/2025;7:00;CD Campos de Chile;13/09/2025;11:37;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;1;;2;-8;0;Indirecto Deposito;1 ciclo;;;;;;;;;;;;;;;;;;;;;;;;
405;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MRSU 052244-4;FINALIZADO;ML-TH0754061;20 ST;18776;22276;STI;11-09-25;10:48;13/09/2025;7:00;13/09/2025;5:54;CD Campos de Chile;13/09/2025;11:37;15/09/2025;SI;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;1;;2;-8;0;Indirecto Deposito;1 ciclo;;;;;;;;;;;;;;;;;;;;;;;;
406;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MRKU 745215-6;FINALIZADO;ML-TH0704691;20 ST;18776;22276;STI;11-09-25;21:14;13/09/2025;7:00;13/09/2025;6:08;CD Campos de Chile;13/09/2025;9:43;13/09/2025;SI;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;2;-8;0;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
407;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MRKU 736155-0;PROGRAMADO;ML-TH0704700;20 ST;18776;22276;STI;11-09-25;11:00;16/09/2025;7:00;;;CD Campos de Chile;;;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;5;-5;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
408;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MRKU 011778-9;PROGRAMADO;ML-CN3170334;40;5587,5;9088;STI;10-09-25;20:42;13/09/2025;0:00;13/09/2025;0:00;CD El Pe��n;;;;;SERRANO;Maersk Line;Tercop Walmart;6;14/09/2025;;;;3;-7;;Indirecto Deposito;habilitaci�n nocturna;;;;;;;;;;;;;;;;;;;;;;;;
409;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;TIIU 215800-5;LIBERADO;ML-TH0754062;20 ST;19327,5;22828;STI;11-09-25;15:02;;;;;;;;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;-45911;-45921;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
410;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;CLHU 880261-6;EN SECUENCIA;CN0742350;20 ST;6816,5;10317;STI;;;;;;;;;;;;SERRANO;Maersk Line;Contopsa Walmart;6;14/09/2025;;;;0;-10;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
411;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;MRKU 096801-1;FINALIZADO;ML-CN3169423;40;9001;12501;STI;10-09-25;18:22;13/09/2025;7:00;13/09/2025;7:00;CD El Pe��n;;;15/09/2025;SI;SERRANO;Maersk Line;Tercop Walmart;6;14/09/2025;;;;3;-7;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
412;WALMART;STI;08/09/2025;CHARLOTTE MAERSK;TGBU 935812-0;PROGRAMADO;ML-CN3172136;40H;8820,5;12321;STI;10-09-25;17:46;13/09/2025;0:00;12/09/2025;17:00;CD El Pe��n;;;;;SERRANO;Maersk Line;Tercop Walmart;6;14/09/2025;;;;3;-7;;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
413;WALMART;STI;05/09/2025;COSCO SHIPPING VOLGA;CAIU 565039-8;DESCARGADO;M1917864;40HN;8650;12150;STI;10-09-25;13:28;13/09/2025;7:00;13/09/2025;7:00;CD El Pe��n;13/09/2025;10:00;;;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;STORAGE AND TOOLS;3;-7;0;Indirecto Deposito;n/a;;;;;;;;;;;;;;;;;;;;;;;;
414;WALMART;PCE;05/09/2025;CMA CGM LEGACY;AMCU 932480-5;LIBERADO;M1694962;40HN;21120;24620;CLEP SAI;10-09-25;12:22;;;;;;;;;;SERRANO;CMA-CGM;TERCOP WALMART;6;11/09/2025;;;;-45910;-45940;;Indirecto Deposito;;CONSIDERAR 30 D�AS LIBRES COMERCIAL;;;;;;;;;;;;;;;;;;;;;;;
415;WALMART;PCE;05/09/2025;CMA CGM LEGACY;CGMU 695649-1;LIBERADO;M1694767;40HN;21120;24620;CLEP SAI;10-09-25;12:31;;;;;;;;;;SERRANO;CMA-CGM;TERCOP WALMART;6;11/09/2025;;;;-45910;-45940;;Indirecto Deposito;;CONSIDERAR 30 D�AS LIBRES COMERCIAL;;;;;;;;;;;;;;;;;;;;;;;
416;WALMART;PCE;05/09/2025;CMA CGM LEGACY;CGMU 696866-1;LIBERADO;M1694975;40HN;21120;24620;CLEP SAI;11-09-25;11:37;;;;;;;;;;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;;-45911;-45941;;Indirecto Deposito;;CONSIDERAR 30 D�AS LIBRES COMERCIAL;;;;;;;;;;;;;;;;;;;;;;;
417;WALMART;PCE;05/09/2025;CMA CGM LEGACY;TTNU 862719-2;LIBERADO;M1694764;40HN;21120;24620;CLEP SAI;11-09-25;11:52;;;;;;;;;;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;;-45911;-45941;;Indirecto Deposito;;CONSIDERAR 30 D�AS LIBRES COMERCIAL;;;;;;;;;;;;;;;;;;;;;;;
418;WALMART;PCE;05/09/2025;CMA CGM LEGACY;CGMU 699458-9;LIBERADO;M1694902;40HN;21120;24620;PCE;10-09-25;18:54;;;;;;;;;;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;;-45910;-45940;;Indirecto Deposito;;CONSIDERAR 30 D�AS LIBRES COMERCIAL;;;;;;;;;;;;;;;;;;;;;;;
419;WALMART;PCE;05/09/2025;CMA CGM LEGACY;TTNU 862745-9;LIBERADO;M1694829;40HN;21120;24620;CLEP SAI;10-09-25;11:55;;;;;;;;;;SERRANO;CMA-CGM;TERCOP WALMART;6;11/09/2025;;;;-45910;-45940;;Indirecto Deposito;;CONSIDERAR 30 D�AS LIBRES COMERCIAL;;;;;;;;;;;;;;;;;;;;;;;
420;WALMART;PCE;05/09/2025;CMA CGM LEGACY;CGMU 701293-7;LIBERADO;M1694979;40HN;21120;24620;CLEP SAI;10-09-25;12:04;;;;;;;;;;SERRANO;CMA-CGM;SITRANS Walmart;6;11/09/2025;;;;-45910;-45940;;Indirecto Deposito;;CONSIDERAR 30 D�AS LIBRES COMERCIAL;;;;;;;;;;;;;;;;;;;;;;;
421;WALMART;PCE;05/09/2025;CMA CGM LEGACY;TLLU 104664-0;LIBERADO;M1694984;40HN;21120;24620;CLEP SAI;11-09-25;11:29;;;;;;;;;;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;;-45911;-45941;;Indirecto Deposito;;CONSIDERAR 30 D�AS LIBRES COMERCIAL;;;;;;;;;;;;;;;;;;;;;;;
422;WALMART;PCE;05/09/2025;CMA CGM LEGACY;CGMU 695013-2;LIBERADO;M1694768;40HN;21120;24620;CLEP SAI;10-09-25;11:44;;;;;;;;;;SERRANO;CMA-CGM;SITRANS Walmart;6;11/09/2025;;;;-45910;-45940;;Indirecto Deposito;;CONSIDERAR 30 D�AS LIBRES COMERCIAL;;;;;;;;;;;;;;;;;;;;;;;
423;WALMART;PCE;05/09/2025;CMA CGM LEGACY;SEGU 996443-4;LIBERADO;M1694968;40HN;21677,5;25178;PCE;09-09-25;18:39;;;;;;;;;;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
424;WALMART;PCE;05/09/2025;CMA CGM LEGACY;CGMU 697985-6;LIBERADO;M1694978;40HN;21120;24620;CLEP SAI;10-09-25;12:13;;;;;;;;;;SERRANO;CMA-CGM;TERCOP WALMART;6;11/09/2025;;;;-45910;-45940;;Indirecto Deposito;;CONSIDERAR 30 D�AS LIBRES COMERCIAL;;;;;;;;;;;;;;;;;;;;;;;
425;WALMART;PCE;05/09/2025;CMA CGM LEGACY;CGMU 544137-8;LIBERADO;M1694967;40HN;21120;24620;CLEP SAI;11-09-25;11:59;;;;;;;;;;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;;-45911;-45941;;Indirecto Deposito;;CONSIDERAR 30 D�AS LIBRES COMERCIAL;;;;;;;;;;;;;;;;;;;;;;;
426;WALMART;PCE;05/09/2025;CMA CGM LEGACY;CGMU 701332-1;PROGRAMADO;M1694974;40HN;21677,5;25178;PCE;09-09-25;20:54;16/09/2025;22:30;;;CD Quilicura;;;;;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;;7;-3;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
427;WALMART;PCE;05/09/2025;CMA CGM LEGACY;CGMU 700479-9;PROGRAMADO;M1694905;40 HR;21677,5;25178;PCE;09-09-25;20:36;16/09/2025;14:30;;;CD Quilicura;;;;;SERRANO;CMA-CGM;Tercop Walmart;6;11/09/2025;;;;7;-3;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
